ItemId;Matches with reference;Matches without reference;Partial matches with reference;Partial matches without reference;Mismatches with reference;Mismatches without reference;Matches;Partials;Mismatches;Partials/Partials+Mismatches;;;;
Q846052;0;0;0;0;1;0;0;0;1;0;;;;
Q846090;0;0;0;0;1;0;0;0;1;0;;;;
Q846403;0;0;0;0;1;0;0;0;1;0;;;;
Q846421;0;0;0;0;1;0;0;0;1;0;;;;
Q846431;0;0;0;0;1;0;0;0;1;0;;;;
Q846440;0;0;0;0;1;0;0;0;1;0;;;;
Q846589;0;0;0;0;1;0;0;0;1;0;;;;
Q846683;0;0;0;0;1;0;0;0;1;0;;;;
Q846939;0;0;0;0;1;0;0;0;1;0;;;;
Q847118;0;0;0;0;1;0;0;0;1;0;;;;
Q847127;0;0;0;0;1;0;0;0;1;0;;;;
Q847295;0;0;0;0;1;0;0;0;1;0;;;;
Q847315;0;0;0;0;1;0;0;0;1;0;;;;
Q847317;0;0;0;0;1;0;0;0;1;0;;;;
Q847350;0;0;0;0;1;0;0;0;1;0;;;;
Q847359;0;0;0;0;1;0;0;0;1;0;;;;
Q847369;0;0;0;0;1;0;0;0;1;0;;;;
Q847577;0;0;0;0;1;0;0;0;1;0;;;;
Q847581;0;0;0;0;1;0;0;0;1;0;;;;
Q847607;0;0;0;0;1;0;0;0;1;0;;;;
Q847610;0;0;0;0;1;0;0;0;1;0;;;;
Q847665;0;0;0;0;1;0;0;0;1;0;;;;
Q848033;0;0;0;0;1;0;0;0;1;0;;;;
Q848172;0;0;0;0;1;0;0;0;1;0;;;;
Q848324;0;0;0;0;1;0;0;0;1;0;;;;
Q848393;0;0;0;0;1;0;0;0;1;0;;;;
Q848676;0;0;0;0;1;0;0;0;1;0;;;;
Q848718;0;0;0;0;1;0;0;0;1;0;;;;
Q848898;0;0;0;0;1;0;0;0;1;0;;;;
Q848909;0;0;0;0;1;0;0;0;1;0;;;;
Q848983;0;0;0;0;1;0;0;0;1;0;;;;
Q848988;0;0;0;0;1;0;0;0;1;0;;;;
Q849109;0;0;0;0;1;0;0;0;1;0;;;;
Q849439;0;0;0;0;1;0;0;0;1;0;;;;
Q849497;0;0;0;0;1;0;0;0;1;0;;;;
Q849566;0;0;0;0;1;0;0;0;1;0;;;;
Q849567;0;0;0;0;1;0;0;0;1;0;;;;
Q849807;0;0;0;0;1;0;0;0;1;0;;;;
Q850031;0;0;0;0;1;0;0;0;1;0;;;;
Q850198;0;0;0;0;1;0;0;0;1;0;;;;
Q850206;0;0;0;0;1;0;0;0;1;0;;;;
Q850211;0;0;0;0;2;0;0;0;2;0;;;;
Q850672;0;0;0;0;1;0;0;0;1;0;;;;
Q850734;0;0;0;0;1;0;0;0;1;0;;;;
Q850837;0;0;0;0;1;0;0;0;1;0;;;;
Q851036;0;0;0;0;1;0;0;0;1;0;;;;
Q851351;0;0;0;0;1;0;0;0;1;0;;;;
Q851492;0;0;0;0;1;0;0;0;1;0;;;;
Q851534;0;0;0;0;1;0;0;0;1;0;;;;
Q851674;0;0;0;0;1;0;0;0;1;0;;;;
Q851718;0;0;0;0;1;0;0;0;1;0;;;;
Q851998;0;0;0;0;1;0;0;0;1;0;;;;
Q852238;0;0;0;0;1;0;0;0;1;0;;;;
Q852363;0;0;0;0;1;0;0;0;1;0;;;;
Q852469;0;0;0;0;1;0;0;0;1;0;;;;
Q852515;0;0;0;0;1;0;0;0;1;0;;;;
Q852528;0;0;0;0;1;0;0;0;1;0;;;;
Q852577;0;0;0;0;1;0;0;0;1;0;;;;
Q852584;0;0;0;0;1;0;0;0;1;0;;;;
Q852591;0;0;0;0;1;0;0;0;1;0;;;;
Q852668;0;0;0;0;1;0;0;0;1;0;;;;
Q852714;0;0;0;0;1;0;0;0;1;0;;;;
Q852725;0;0;0;0;1;0;0;0;1;0;;;;
Q852729;0;0;0;0;1;0;0;0;1;0;;;;
Q852735;0;0;0;0;1;0;0;0;1;0;;;;
Q852772;0;0;0;0;1;0;0;0;1;0;;;;
Q852778;0;0;0;0;1;0;0;0;1;0;;;;
Q853012;0;0;0;0;1;0;0;0;1;0;;;;
Q853050;0;0;0;0;1;0;0;0;1;0;;;;
Q853081;0;0;0;0;1;0;0;0;1;0;;;;
Q853175;0;0;0;0;1;0;0;0;1;0;;;;
Q853258;0;0;0;0;1;0;0;0;1;0;;;;
Q853744;0;0;0;0;1;0;0;0;1;0;;;;
Q853945;0;0;0;0;1;0;0;0;1;0;;;;
Q854403;0;0;0;0;1;0;0;0;1;0;;;;
Q854624;0;0;0;0;1;0;0;0;1;0;;;;
Q854646;0;0;0;0;0;1;0;0;1;0;;;;
Q854996;0;0;0;0;1;0;0;0;1;0;;;;
Q855011;0;0;0;0;1;0;0;0;1;0;;;;
Q855645;0;0;0;0;1;0;0;0;1;0;;;;
Q855820;0;0;0;0;1;0;0;0;1;0;;;;
Q855940;0;0;0;0;1;0;0;0;1;0;;;;
Q855983;0;0;0;0;1;0;0;0;1;0;;;;
Q856028;0;0;0;0;1;0;0;0;1;0;;;;
Q856164;0;0;0;0;1;0;0;0;1;0;;;;
Q856222;0;0;0;0;1;0;0;0;1;0;;;;
Q856402;0;0;0;0;1;0;0;0;1;0;;;;
Q856772;0;0;0;0;0;1;0;0;1;0;;;;
Q856818;0;0;0;0;1;0;0;0;1;0;;;;
Q856841;0;0;0;0;1;0;0;0;1;0;;;;
Q856938;0;0;0;0;1;0;0;0;1;0;;;;
Q857225;0;0;0;0;1;0;0;0;1;0;;;;
Q857281;0;0;0;0;1;0;0;0;1;0;;;;
Q857348;0;0;0;0;1;0;0;0;1;0;;;;
Q857498;0;0;0;0;1;0;0;0;1;0;;;;
Q857681;0;0;0;0;1;0;0;0;1;0;;;;
Q857771;0;0;0;0;1;0;0;0;1;0;;;;
Q857943;0;0;0;0;1;0;0;0;1;0;;;;
Q858130;0;0;0;0;1;0;0;0;1;0;;;;
Q858172;0;0;0;0;1;0;0;0;1;0;;;;
Q858179;0;0;0;0;1;0;0;0;1;0;;;;
Q858250;0;0;0;0;1;0;0;0;1;0;;;;
Q858775;0;0;0;0;1;0;0;0;1;0;;;;
Q861292;0;0;0;0;1;0;0;0;1;0;;;;
Q862041;0;0;0;0;1;0;0;0;1;0;;;;
Q862144;0;0;0;0;1;0;0;0;1;0;;;;
Q862658;0;0;0;0;1;0;0;0;1;0;;;;
Q862780;0;0;0;0;1;0;0;0;1;0;;;;
Q862875;0;0;0;0;1;0;0;0;1;0;;;;
Q863330;0;0;0;0;1;0;0;0;1;0;;;;
Q863576;0;0;0;0;1;0;0;0;1;0;;;;
Q863631;0;0;0;0;1;0;0;0;1;0;;;;
Q863760;0;0;0;0;1;0;0;0;1;0;;;;
Q863777;0;0;0;0;1;0;0;0;1;0;;;;
Q863832;0;0;0;0;1;0;0;0;1;0;;;;
Q864103;0;0;0;0;1;0;0;0;1;0;;;;
Q864109;0;0;0;0;1;0;0;0;1;0;;;;
Q864688;0;0;0;0;1;0;0;0;1;0;;;;
Q864827;0;0;0;0;1;0;0;0;1;0;;;;
Q864836;0;0;0;0;1;0;0;0;1;0;;;;
Q865412;0;0;0;0;1;0;0;0;1;0;;;;
Q865457;0;0;0;0;1;0;0;0;1;0;;;;
Q865549;0;0;0;0;1;0;0;0;1;0;;;;
Q865652;0;0;0;0;1;0;0;0;1;0;;;;
Q865661;0;0;0;0;1;0;0;0;1;0;;;;
Q865691;0;0;0;0;1;0;0;0;1;0;;;;
Q865695;0;0;0;0;1;0;0;0;1;0;;;;
Q865716;0;0;0;0;1;0;0;0;1;0;;;;
Q865816;0;0;0;0;1;0;0;0;1;0;;;;
Q865925;0;0;0;0;1;0;0;0;1;0;;;;
Q866076;0;0;0;0;1;0;0;0;1;0;;;;
Q866089;0;0;0;0;1;0;0;0;1;0;;;;
Q866294;0;0;0;0;1;0;0;0;1;0;;;;
Q866339;0;0;0;0;1;0;0;0;1;0;;;;
Q866396;0;0;0;0;1;0;0;0;1;0;;;;
Q866692;0;0;0;0;1;0;0;0;1;0;;;;
Q867615;0;0;0;0;1;0;0;0;1;0;;;;
Q868196;0;0;0;0;1;0;0;0;1;0;;;;
Q868203;0;0;0;0;1;0;0;0;1;0;;;;
Q868631;0;0;0;0;1;0;0;0;1;0;;;;
Q868637;0;0;0;0;1;0;0;0;1;0;;;;
Q868642;0;0;0;0;1;0;0;0;1;0;;;;
Q868888;0;0;0;0;1;0;0;0;1;0;;;;
Q868907;0;0;0;0;1;0;0;0;1;0;;;;
Q869732;0;0;0;0;1;0;0;0;1;0;;;;
Q870741;0;0;0;0;1;0;0;0;1;0;;;;
Q870817;0;0;0;0;1;0;0;0;1;0;;;;
Q870852;0;0;0;0;1;0;0;0;1;0;;;;
Q870887;0;0;0;0;1;0;0;0;1;0;;;;
Q870893;0;0;0;0;1;0;0;0;1;0;;;;
Q871067;0;0;0;0;1;0;0;0;1;0;;;;
Q871073;0;0;0;0;1;0;0;0;1;0;;;;
Q871205;0;0;0;0;1;0;0;0;1;0;;;;
Q871285;0;0;0;0;1;0;0;0;1;0;;;;
Q871356;0;0;0;0;1;0;0;0;1;0;;;;
Q871370;0;0;0;0;1;0;0;0;1;0;;;;
Q871383;0;0;0;0;1;0;0;0;1;0;;;;
Q871451;0;0;0;0;1;0;0;0;1;0;;;;
Q871536;0;0;0;0;1;0;0;0;1;0;;;;
Q871555;0;0;0;0;1;0;0;0;1;0;;;;
Q871563;0;0;0;0;1;0;0;0;1;0;;;;
Q871577;0;0;0;0;1;0;0;0;1;0;;;;
Q871601;0;0;0;0;1;0;0;0;1;0;;;;
Q871609;1;0;0;0;0;0;1;0;0;0;;;;
Q871610;0;0;0;0;1;0;0;0;1;0;;;;
Q871624;0;0;0;0;1;0;0;0;1;0;;;;
Q871631;0;0;0;0;1;0;0;0;1;0;;;;
Q872901;0;0;0;0;1;0;0;0;1;0;;;;
Q873347;0;0;0;0;1;0;0;0;1;0;;;;
Q873377;0;0;0;0;1;0;0;0;1;0;;;;
Q873717;0;0;0;0;1;0;0;0;1;0;;;;
Q873835;0;0;0;0;1;0;0;0;1;0;;;;
Q874495;0;0;0;0;1;0;0;0;1;0;;;;
Q874664;0;0;0;0;1;0;0;0;1;0;;;;
Q874934;0;0;0;0;1;0;0;0;1;0;;;;
Q875523;0;0;0;0;1;0;0;0;1;0;;;;
Q875636;0;0;0;0;1;0;0;0;1;0;;;;
Q875641;0;0;0;0;1;0;0;0;1;0;;;;
Q875726;0;0;0;0;1;0;0;0;1;0;;;;
Q875799;0;0;0;0;1;0;0;0;1;0;;;;
Q875805;0;0;0;0;1;0;0;0;1;0;;;;
Q875816;0;0;0;0;1;0;0;0;1;0;;;;
Q875966;0;0;0;0;1;0;0;0;1;0;;;;
Q876037;0;0;0;0;1;0;0;0;1;0;;;;
Q876084;0;0;0;0;1;0;0;0;1;0;;;;
Q876166;0;0;0;0;1;0;0;0;1;0;;;;
Q876176;0;0;0;0;1;0;0;0;1;0;;;;
Q876218;0;0;0;0;1;0;0;0;1;0;;;;
Q876233;0;0;0;0;1;0;0;0;1;0;;;;
Q876248;0;0;0;0;1;0;0;0;1;0;;;;
Q876253;0;0;0;0;1;0;0;0;1;0;;;;
Q876262;0;0;0;0;1;0;0;0;1;0;;;;
Q876315;0;0;0;0;1;0;0;0;1;0;;;;
Q876432;0;0;0;0;1;0;0;0;1;0;;;;
Q876483;0;0;0;0;1;0;0;0;1;0;;;;
Q876497;0;0;0;0;1;0;0;0;1;0;;;;
Q876526;0;0;0;0;1;0;0;0;1;0;;;;
Q876741;0;0;0;0;1;0;0;0;1;0;;;;
Q876996;0;0;0;0;1;0;0;0;1;0;;;;
Q877069;0;0;0;0;1;0;0;0;1;0;;;;
Q877247;0;0;0;0;1;0;0;0;1;0;;;;
Q877383;0;0;0;0;1;0;0;0;1;0;;;;
Q877744;0;0;0;0;1;0;0;0;1;0;;;;
Q877774;0;0;0;0;1;0;0;0;1;0;;;;
Q878008;0;0;0;0;1;0;0;0;1;0;;;;
Q878199;0;0;0;0;1;0;0;0;1;0;;;;
Q878220;0;0;0;0;1;0;0;0;1;0;;;;
Q878255;0;0;0;0;1;0;0;0;1;0;;;;
Q878335;0;0;0;0;1;0;0;0;1;0;;;;
Q878458;0;0;0;0;1;0;0;0;1;0;;;;
Q878722;0;0;0;0;1;0;0;0;1;0;;;;
Q878925;0;0;0;0;1;0;0;0;1;0;;;;
Q879067;0;0;0;0;1;0;0;0;1;0;;;;
Q879256;0;0;0;0;1;0;0;0;1;0;;;;
Q879276;0;0;0;0;1;0;0;0;1;0;;;;
Q879534;0;0;0;0;1;0;0;0;1;0;;;;
Q879546;0;0;0;0;1;0;0;0;1;0;;;;
Q879727;0;0;0;0;1;0;0;0;1;0;;;;
Q880292;0;0;0;0;1;0;0;0;1;0;;;;
Q880435;0;0;0;0;1;0;0;0;1;0;;;;
Q880462;0;0;0;0;1;0;0;0;1;0;;;;
Q880472;0;0;0;0;1;0;0;0;1;0;;;;
Q880621;0;0;0;0;1;0;0;0;1;0;;;;
Q880944;0;0;0;0;1;0;0;0;1;0;;;;
Q880983;0;0;0;0;1;0;0;0;1;0;;;;
Q881204;0;0;0;0;1;0;0;0;1;0;;;;
Q881250;0;0;0;0;1;0;0;0;1;0;;;;
Q881456;0;0;0;0;1;0;0;0;1;0;;;;
Q881462;0;0;0;0;1;0;0;0;1;0;;;;
Q881495;0;0;0;0;1;0;0;0;1;0;;;;
Q881615;0;0;0;0;1;0;0;0;1;0;;;;
Q881635;0;0;0;0;1;0;0;0;1;0;;;;
Q881678;0;0;0;0;1;0;0;0;1;0;;;;
Q882125;0;0;0;0;1;0;0;0;1;0;;;;
Q882157;0;0;0;0;1;0;0;0;1;0;;;;
Q882170;0;0;0;0;1;0;0;0;1;0;;;;
Q882218;0;0;0;0;1;0;0;0;1;0;;;;
Q882337;0;0;0;0;1;0;0;0;1;0;;;;
Q882375;0;0;0;0;1;0;0;0;1;0;;;;
Q882652;0;0;0;0;1;0;0;0;1;0;;;;
Q882693;0;0;0;0;1;0;0;0;1;0;;;;
Q882771;0;0;0;0;1;0;0;0;1;0;;;;
Q882832;0;0;0;0;1;0;0;0;1;0;;;;
Q882838;0;0;0;0;1;0;0;0;1;0;;;;
Q882850;0;0;0;0;1;0;0;0;1;0;;;;
Q882876;0;0;0;0;1;0;0;0;1;0;;;;
Q882903;0;0;0;0;1;0;0;0;1;0;;;;
Q882964;0;0;0;0;0;1;0;0;1;0;;;;
Q883326;0;0;0;0;1;0;0;0;1;0;;;;
Q883362;0;0;0;0;1;0;0;0;1;0;;;;
Q883473;0;0;0;0;1;0;0;0;1;0;;;;
Q883533;0;0;0;0;1;0;0;0;1;0;;;;
Q883564;0;0;0;0;1;0;0;0;1;0;;;;
Q883609;0;0;0;0;1;0;0;0;1;0;;;;
Q883649;0;0;0;0;1;0;0;0;1;0;;;;
Q883725;0;0;0;0;1;0;0;0;1;0;;;;
Q884052;0;0;0;0;1;0;0;0;1;0;;;;
Q884069;0;0;0;0;1;0;0;0;1;0;;;;
Q884194;0;0;0;0;1;0;0;0;1;0;;;;
Q884294;0;0;0;0;1;0;0;0;1;0;;;;
Q884953;0;0;0;0;1;0;0;0;1;0;;;;
Q884959;0;0;0;0;1;0;0;0;1;0;;;;
Q884966;0;0;0;0;1;0;0;0;1;0;;;;
Q885040;0;0;0;0;1;0;0;0;1;0;;;;
Q885089;0;0;0;0;1;0;0;0;1;0;;;;
Q885996;0;0;0;0;1;0;0;0;1;0;;;;
Q886873;0;0;0;0;1;0;0;0;1;0;;;;
Q888300;0;0;0;0;1;0;0;0;1;0;;;;
Q889124;0;0;0;0;1;0;0;0;1;0;;;;
Q889128;0;0;0;0;1;0;0;0;1;0;;;;
Q889165;0;0;0;0;1;0;0;0;1;0;;;;
Q889411;0;0;0;0;1;0;0;0;1;0;;;;
Q889475;0;0;0;0;1;0;0;0;1;0;;;;
Q889536;0;0;0;0;1;0;0;0;1;0;;;;
Q889555;0;0;0;0;1;0;0;0;1;0;;;;
Q889618;0;0;0;0;1;0;0;0;1;0;;;;
Q889635;0;0;0;0;1;0;0;0;1;0;;;;
Q890621;0;0;0;0;1;0;0;0;1;0;;;;
Q890863;0;0;0;0;1;0;0;0;1;0;;;;
Q890876;0;0;0;0;1;0;0;0;1;0;;;;
Q891004;0;0;0;0;1;0;0;0;1;0;;;;
Q891175;0;0;0;0;1;0;0;0;1;0;;;;
Q891472;0;0;0;0;1;0;0;0;1;0;;;;
Q891989;0;0;0;0;1;0;0;0;1;0;;;;
Q892651;0;0;0;0;1;0;0;0;1;0;;;;
Q893055;0;0;0;0;1;0;0;0;1;0;;;;
Q893268;0;0;0;0;1;0;0;0;1;0;;;;
Q893549;0;0;0;0;1;0;0;0;1;0;;;;
Q893554;0;0;0;0;1;0;0;0;1;0;;;;
Q894020;0;0;0;0;1;0;0;0;1;0;;;;
Q894114;0;0;0;0;1;0;0;0;1;0;;;;
Q894178;0;0;0;0;1;0;0;0;1;0;;;;
Q894349;0;0;0;0;1;0;0;0;1;0;;;;
Q894440;0;0;0;0;1;0;0;0;1;0;;;;
Q894879;0;0;0;0;1;0;0;0;1;0;;;;
Q895269;0;0;0;0;1;0;0;0;1;0;;;;
Q895459;0;0;0;0;1;0;0;0;1;0;;;;
Q895694;0;0;0;0;1;0;0;0;1;0;;;;
Q895695;0;0;0;0;1;0;0;0;1;0;;;;
Q895708;0;0;0;0;1;0;0;0;1;0;;;;
Q895928;0;0;0;0;0;1;0;0;1;0;;;;
Q896118;0;0;0;0;1;0;0;0;1;0;;;;
Q896146;0;0;0;0;1;0;0;0;1;0;;;;
Q896160;0;0;0;0;1;0;0;0;1;0;;;;
Q896243;0;0;0;0;0;1;0;0;1;0;;;;
Q896276;0;0;0;0;1;0;0;0;1;0;;;;
Q896361;0;0;0;0;1;0;0;0;1;0;;;;
Q896387;0;0;0;0;1;0;0;0;1;0;;;;
Q896422;0;0;0;0;1;0;0;0;1;0;;;;
Q896427;0;0;0;0;1;0;0;0;1;0;;;;
Q896486;0;0;0;0;1;0;0;0;1;0;;;;
Q896550;0;0;0;0;0;1;0;0;1;0;;;;
Q896553;0;0;0;0;1;0;0;0;1;0;;;;
Q896700;0;0;0;0;1;0;0;0;1;0;;;;
Q896712;0;0;0;0;1;0;0;0;1;0;;;;
Q896928;0;0;0;0;1;0;0;0;1;0;;;;
Q896940;0;0;0;0;1;0;0;0;1;0;;;;
Q897163;0;0;0;0;1;0;0;0;1;0;;;;
Q897175;0;0;0;0;1;0;0;0;1;0;;;;
Q897382;0;0;0;0;1;0;0;0;1;0;;;;
Q897435;0;0;0;0;0;1;0;0;1;0;;;;
Q897683;0;0;0;0;1;0;0;0;1;0;;;;
Q898114;0;0;0;0;1;0;0;0;1;0;;;;
Q898220;0;0;0;0;1;0;0;0;1;0;;;;
Q898272;0;0;0;0;1;0;0;0;1;0;;;;
Q898791;0;0;0;0;1;0;0;0;1;0;;;;
Q898857;0;0;0;0;1;0;0;0;1;0;;;;
Q899524;0;0;0;0;1;0;0;0;1;0;;;;
Q899735;0;0;0;0;1;0;0;0;1;0;;;;
Q899788;0;0;0;0;1;0;0;0;1;0;;;;
Q899896;0;0;0;0;1;0;0;0;1;0;;;;
Q900265;0;0;0;0;1;0;0;0;1;0;;;;
Q900479;0;0;0;0;1;0;0;0;1;0;;;;
Q901169;0;0;0;0;1;0;0;0;1;0;;;;
Q902081;0;0;0;0;1;0;0;0;1;0;;;;
Q902102;0;0;0;0;1;0;0;0;1;0;;;;
Q902106;0;0;0;0;1;0;0;0;1;0;;;;
Q902505;0;0;0;0;1;0;0;0;1;0;;;;
Q902549;0;0;0;0;1;0;0;0;1;0;;;;
Q902748;0;0;0;0;1;0;0;0;1;0;;;;
Q903177;0;0;0;0;1;0;0;0;1;0;;;;
Q903595;0;0;0;0;0;1;0;0;1;0;;;;
Q904212;0;0;0;0;1;0;0;0;1;0;;;;
Q904354;0;0;0;0;1;0;0;0;1;0;;;;
Q904720;0;0;0;0;1;0;0;0;1;0;;;;
Q904768;0;0;0;0;1;0;0;0;1;0;;;;
Q904878;0;0;0;0;1;0;0;0;1;0;;;;
Q904918;0;0;0;0;1;0;0;0;1;0;;;;
Q905525;0;0;0;0;1;0;0;0;1;0;;;;
Q906149;0;0;0;0;1;0;0;0;1;0;;;;
Q906357;0;0;0;0;1;0;0;0;1;0;;;;
Q907042;0;0;0;0;1;0;0;0;1;0;;;;
Q907079;0;0;0;0;1;0;0;0;1;0;;;;
Q907354;0;0;0;0;1;0;0;0;1;0;;;;
Q908503;0;0;0;0;1;0;0;0;1;0;;;;
Q908517;0;0;0;0;1;0;0;0;1;0;;;;
Q908847;0;0;0;0;1;0;0;0;1;0;;;;
Q908885;0;0;0;0;1;0;0;0;1;0;;;;
Q909146;0;0;0;0;1;0;0;0;1;0;;;;
Q909291;0;0;0;0;1;0;0;0;1;0;;;;
Q909307;0;0;0;0;1;0;0;0;1;0;;;;
Q909333;0;0;0;0;1;0;0;0;1;0;;;;
Q909993;0;0;0;0;1;0;0;0;1;0;;;;
Q910066;0;0;0;0;1;0;0;0;1;0;;;;
Q910089;0;0;0;0;1;0;0;0;1;0;;;;
Q910522;0;0;0;0;1;0;0;0;1;0;;;;
Q910834;0;0;0;0;1;0;0;0;1;0;;;;
Q911009;0;0;0;0;1;0;0;0;1;0;;;;
Q911049;0;0;0;0;1;0;0;0;1;0;;;;
Q911193;0;0;0;0;1;0;0;0;1;0;;;;
Q911228;0;0;0;0;1;0;0;0;1;0;;;;
Q911309;0;0;0;0;0;1;0;0;1;0;;;;
Q911434;0;0;0;0;1;0;0;0;1;0;;;;
Q911558;0;0;0;0;1;0;0;0;1;0;;;;
Q911656;0;0;0;0;1;0;0;0;1;0;;;;
Q911875;0;0;0;0;1;0;0;0;1;0;;;;
Q912253;0;0;0;0;1;0;0;0;1;0;;;;
Q912285;0;0;0;0;1;0;0;0;1;0;;;;
Q912354;0;0;0;0;1;0;0;0;1;0;;;;
Q913209;0;0;0;0;1;0;0;0;1;0;;;;
Q913243;0;0;0;0;1;0;0;0;1;0;;;;
Q913386;0;0;0;0;1;0;0;0;1;0;;;;
Q913543;0;0;0;0;1;0;0;0;1;0;;;;
Q913768;0;0;0;0;1;0;0;0;1;0;;;;
Q914000;0;0;0;0;1;0;0;0;1;0;;;;
Q914255;0;0;0;0;0;1;0;0;1;0;;;;
Q914847;0;0;0;0;1;0;0;0;1;0;;;;
Q915283;0;0;0;0;1;0;0;0;1;0;;;;
Q915286;0;0;0;0;1;0;0;0;1;0;;;;
Q916603;0;0;0;0;1;0;0;0;1;0;;;;
Q916987;0;0;0;0;1;0;0;0;1;0;;;;
Q917180;0;0;0;0;1;0;0;0;1;0;;;;
Q917313;0;0;0;0;1;0;0;0;1;0;;;;
Q917508;0;0;0;0;1;0;0;0;1;0;;;;
Q917765;0;0;0;0;1;0;0;0;1;0;;;;
Q917809;0;0;0;0;1;0;0;0;1;0;;;;
Q917876;0;0;0;0;1;0;0;0;1;0;;;;
Q917891;0;0;0;0;1;0;0;0;1;0;;;;
Q917970;0;0;0;0;2;0;0;0;2;0;;;;
Q918195;0;0;0;0;1;0;0;0;1;0;;;;
Q918452;0;0;0;0;1;0;0;0;1;0;;;;
Q918947;0;0;0;0;1;0;0;0;1;0;;;;
Q919162;0;0;0;0;1;0;0;0;1;0;;;;
Q919498;0;0;0;0;1;0;0;0;1;0;;;;
Q919617;0;0;0;0;1;0;0;0;1;0;;;;
Q919630;0;0;0;0;2;0;0;0;2;0;;;;
Q919778;0;0;0;0;1;0;0;0;1;0;;;;
Q920253;0;0;0;0;1;0;0;0;1;0;;;;
Q920391;0;0;0;0;1;0;0;0;1;0;;;;
Q921155;0;0;0;0;1;0;0;0;1;0;;;;
Q921291;0;0;0;0;0;1;0;0;1;0;;;;
Q921321;0;0;0;0;1;0;0;0;1;0;;;;
Q921326;0;0;0;0;1;0;0;0;1;0;;;;
Q921401;0;0;0;0;1;0;0;0;1;0;;;;
Q921719;0;0;0;0;1;0;0;0;1;0;;;;
Q921780;0;0;0;0;1;0;0;0;1;0;;;;
Q921910;0;0;0;0;1;0;0;0;1;0;;;;
Q922180;0;0;0;0;1;0;0;0;1;0;;;;
Q922518;0;0;0;0;1;0;0;0;1;0;;;;
Q922609;0;0;0;0;1;0;0;0;1;0;;;;
Q922622;0;0;0;0;1;0;0;0;1;0;;;;
Q922959;0;0;0;0;1;0;0;0;1;0;;;;
Q923982;0;0;0;0;1;0;0;0;1;0;;;;
Q924049;0;0;0;0;1;0;0;0;1;0;;;;
Q924078;0;0;0;0;1;0;0;0;1;0;;;;
Q924100;0;0;0;0;1;0;0;0;1;0;;;;
Q924124;0;0;0;0;1;0;0;0;1;0;;;;
Q924520;0;0;0;0;1;0;0;0;1;0;;;;
Q924869;0;0;0;0;1;0;0;0;1;0;;;;
Q925340;0;0;0;0;1;0;0;0;1;0;;;;
Q925410;0;0;0;0;1;0;0;0;1;0;;;;
Q925506;0;0;0;0;1;0;0;0;1;0;;;;
Q925736;0;0;0;0;1;0;0;0;1;0;;;;
Q925742;0;0;0;0;1;0;0;0;1;0;;;;
Q925847;0;0;0;0;1;0;0;0;1;0;;;;
Q925913;0;0;0;0;1;0;0;0;1;0;;;;
Q927455;0;0;0;0;1;0;0;0;1;0;;;;
Q927465;0;0;0;0;1;0;0;0;1;0;;;;
Q927485;0;0;0;0;1;0;0;0;1;0;;;;
Q927563;0;0;0;0;1;0;0;0;1;0;;;;
Q927703;0;0;0;0;1;0;0;0;1;0;;;;
Q927718;0;0;0;0;1;0;0;0;1;0;;;;
Q927810;0;0;0;0;1;0;0;0;1;0;;;;
Q928392;0;0;0;0;1;0;0;0;1;0;;;;
Q929062;0;0;0;0;1;0;0;0;1;0;;;;
Q929398;0;0;0;0;1;0;0;0;1;0;;;;
Q929605;0;0;0;0;1;0;0;0;1;0;;;;
Q929667;0;0;0;0;1;0;0;0;1;0;;;;
Q929982;0;0;0;0;1;0;0;0;1;0;;;;
Q930238;0;0;0;0;1;0;0;0;1;0;;;;
Q930361;0;0;0;0;1;0;0;0;1;0;;;;
Q930396;0;0;0;0;1;0;0;0;1;0;;;;
Q930449;0;0;0;0;1;0;0;0;1;0;;;;
Q931116;0;0;0;0;1;0;0;0;1;0;;;;
Q931366;0;0;0;0;1;0;0;0;1;0;;;;
Q931553;0;0;0;0;1;0;0;0;1;0;;;;
Q931997;0;0;0;0;1;0;0;0;1;0;;;;
Q932008;0;0;0;0;1;0;0;0;1;0;;;;
Q932058;0;0;0;0;1;0;0;0;1;0;;;;
Q932069;0;0;0;0;1;0;0;0;1;0;;;;
Q932076;0;0;0;0;1;0;0;0;1;0;;;;
Q932184;0;0;0;0;1;0;0;0;1;0;;;;
Q932551;0;0;0;0;1;0;0;0;1;0;;;;
Q932981;0;0;0;0;1;0;0;0;1;0;;;;
Q933480;0;0;0;0;1;0;0;0;1;0;;;;
Q934135;0;0;0;0;1;0;0;0;1;0;;;;
Q934511;0;0;0;0;1;0;0;0;1;0;;;;
Q934612;0;0;0;0;1;0;0;0;1;0;;;;
Q934785;0;0;0;0;1;0;0;0;1;0;;;;
Q934790;0;0;0;0;1;0;0;0;1;0;;;;
Q934871;0;0;0;0;1;0;0;0;1;0;;;;
Q935214;0;0;0;0;1;0;0;0;1;0;;;;
Q935348;0;0;0;0;1;0;0;0;1;0;;;;
Q935479;0;0;0;0;1;0;0;0;1;0;;;;
Q935702;0;0;0;0;1;0;0;0;1;0;;;;
Q935744;0;0;0;0;1;0;0;0;1;0;;;;
Q936101;0;0;0;0;1;0;0;0;1;0;;;;
Q936183;0;0;0;0;1;0;0;0;1;0;;;;
Q936316;0;0;0;0;1;0;0;0;1;0;;;;
